OBJECTID_1,OBJECTID,LOCALID,NAME,GEOTYPE,FULLFIPS,LEGALAREA,EFFECTDATE,ENDDATE,SRCREF,ACRES,SQMILES,OLDNAME,NPU,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,GLOBALID,Shape_Leng,aggregatio,HasData,ORIGINAL_O,sourceCoun,apportionm,population,populati_1,gender_MED,gender_MAL,gender_M_1,gender_M_2,gender_M_3,gender_M_4,gender_M_5,gender_M_6,gender_M_7,gender_M_8,gender_M_9,gender__10,gender__11,gender__12,gender__13,gender__14,gender__15,gender__16,gender__17,gender__18,gender__19,gender__20,gender__21,gender__22,gender__23,gender__24,gender__25,gender__26,gender__27,gender_FEM,gender_F_1,gender_F_2,gender_F_3,gender_F_4,gender_F_5,gender_F_6,gender_F_7,gender_F_8,gender_F_9,gender__28,gender__29,gender__30,gender__31,gender__32,gender__33,gender__34,gender__35,gender__36,gender__37,gender__38,gender__39,gender__40,gender__41,gender__42,gender__43,gender__44,gender__45,householdt,OwnerRente,OwnerRen_1,OwnerRen_2,OwnerRen_3,housinguni,vacant_VAC,vacant_V_1,raceandhis,raceandh_1,raceandh_2,raceandh_3,raceandh_4,raceandh_5,raceandh_6,raceandh_7,raceandh_8,raceandh_9,raceand_10,raceand_11,hispanicor,hispanic_1,educationa,educatio_1,educatio_2,educatio_3,educatio_4,educatio_5,educatio_6,househol_1,households,householdi,homevalue_,F5yearincre,unitsinstr,unitsins_1,unitsins_2,unitsins_3,unitsins_4,unitsins_5,unitsins_6,unitsins_7,unitsins_8,unitsins_9,unitsin_10,unitsin_11,unitsin_12,unitsin_13,unitsin_14,unitsin_15,commute_AC,commute__1,commute__2,commute__3,commute__4,commute__5,commute__6,Shape__Area,Shape__Length
226,, ,Midtown,Neighborhood, ,0,,, ,1048.4,1.64,Midtown,E, ,,GIS,2022/05/24 00:00:00+00,{562633C6-67C7-4115-9271-3296BB64CD7F},48934.8599914029,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,347,US,2.576,2.191,30345,33,17494,57.65,377,2.16,220,1.26,137,0.78,145,0.83,955,5.46,4272,24.42,3453,19.74,1992,11.39,1249,7.14,989,5.65,1016,5.81,930,5.32,710,4.06,12851,42.35,276,2.15,160,1.25,129,1,148,1.15,1223,9.52,3608,28.08,2425,18.87,1245,9.69,763,5.94,503,3.91,535,4.16,490,3.81,440,3.42,19839,6980,35.18,12859,64.82,23408,3569,15.25,18750,61.79,4199,13.84,3909,12.88,63,0.21,12,0.04,674,2.22,2515,8.29,0.21,4.86,0.61,6.15,4.09,42.14,41.58,1.51,10.54,114100,523928,33,14748,72.45,1184,5.82,754,3.7,667,3.28,848,4.17,174,0.85,345,1.69,1588,7.8,31.99,1.58,10.35,1.87,6.41,45.36,2.16,45668318.0827637,48934.8599914029
227,, ,Ansley Park,Neighborhood, ,0,,, ,388.59,0.61,Ansley Park,E, ,,GIS,2022/05/24 00:00:00+00,{81085BBA-9C4E-4A71-AB31-F39801CE61DC},23449.0602256679,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,348,US,2.576,2.191,2157,46.1,1104,51.18,38,3.44,43,3.89,57,5.16,52,4.71,62,5.62,76,6.88,64,5.8,62,5.62,76,6.88,62,5.62,89,8.06,108,9.78,78,7.07,1053,48.82,38,3.61,53,5.03,46,4.37,65,6.17,70,6.65,62,5.89,66,6.27,51,4.84,73,6.93,54,5.13,82,7.79,100,9.5,70,6.65,1055,781,74.03,274,25.97,1146,91,7.94,1675,77.65,208,9.64,89,4.13,3,0.14,0,0,20,0.93,120,5.56,3.36,2.45,6.79,8.5,3.79,29.17,45.93,2.04,2.51,136792,1229412,46.1,182,15.83,48,4.17,135,11.74,52,4.52,56,4.87,37,3.22,171,14.87,438,38.09,36.76,0,7.13,4.21,4.05,46.32,1.46,16926843.1887207,23449.0602256679
228,, ,Brookwood,Neighborhood, ,0,,, ,101.17,0.16,Brookwood,E, ,,GIS,2022/05/24 00:00:00+00,{7160E578-A16B-4F40-A51F-A692B717629C},11375.2682134863,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,349,US,2.576,2.191,1378,31.9,656,47.61,13,1.98,8,1.22,6,0.91,7,1.07,49,7.47,161,24.54,149,22.71,75,11.43,48,7.32,29,4.42,25,3.81,30,4.57,25,3.81,722,52.39,13,1.8,8,1.11,5,0.69,7,0.97,83,11.5,213,29.5,151,20.91,77,10.66,45,6.23,33,4.57,24,3.32,17,2.35,15,2.08,924,343,37.12,581,62.88,1033,109,10.55,856,62.12,230,16.69,125,9.07,1,0.07,4,0.29,43,3.12,131,9.51,0,1.78,1.1,4.41,0.42,60.08,31.53,1.49,17.25,95292,537651,31.9,478,41.46,307,26.63,28,2.43,18,1.56,69,5.98,41,3.56,177,15.35,35,3.04,14.77,0.35,2.25,0.07,6.05,69.97,6.26,4406751.19506836,11375.2682134863
229,, ,Ardmore,Neighborhood, ,0,,, ,84.34,0.13,Ardmore/26th Street,E, ,,GIS,2022/05/24 00:00:00+00,{B9D2EB5A-CB09-4379-8939-C476B65CA259},8177.54601804174,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,350,US,2.576,2.191,1751,35.5,898,51.28,30,3.34,23,2.56,16,1.78,17,1.89,48,5.35,164,18.26,156,17.37,81,9.02,64,7.13,58,6.46,44,4.9,50,5.57,49,5.46,853,48.72,38,4.45,23,2.7,17,1.99,17,1.99,51,5.98,127,14.89,133,15.59,91,10.67,72,8.44,40,4.69,52,6.1,53,6.21,46,5.39,1087,545,50.14,542,49.86,1180,93,7.88,1195,68.25,214,12.22,158,9.02,7,0.4,0,0,33,1.88,127,7.25,0,2.44,0,4.07,0.95,46.23,46.3,1.61,13.77,116550,670000,35.5,508,47.7,43,4.04,79,7.42,69,6.48,62,5.82,0,0,127,11.92,177,16.62,12.73,2.44,1.74,0.35,2.35,79.6,0,3673664.93139648,8177.54601804174
230,, ,Hanover West,Neighborhood, ,0,,, ,100.44,0.16,Hanover West,C, ,,GIS,2022/05/24 00:00:00+00,{63834FE1-D6D5-4339-8732-B15B30E3D541},9042.07552364049,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,351,US,2.576,2.191,539,39.3,250,46.38,17,6.8,18,7.2,16,6.4,13,5.2,16,6.4,8,3.2,23,9.2,20,8,17,6.8,15,6,21,8.4,24,9.6,14,5.6,289,53.62,12,4.15,12,4.15,12,4.15,18,6.23,19,6.57,14,4.84,24,8.3,34,11.76,18,6.23,17,5.88,22,7.61,26,9,15,5.19,169,164,97.04,5,2.96,186,17,9.14,459,85.16,21,3.9,23,4.27,0,0,0,0,2,0.37,20,3.71,0,2.33,0,6.48,4.15,39.9,47.15,3.19,0,200001,900000,39.3,0,0,0,0,0,0,5,3.4,7,4.76,0,0,59,40.14,76,51.7,12.06,0,3.19,0,0,83.33,1.42,4375278.35253906,9042.07552364049
231,, ,Fairburn Mays,Neighborhood, ,0,,, ,402.97,0.63,Fairburn,H, ,,GIS,2022/05/24 00:00:00+00,{35177772-AE16-4337-816F-1B79F7DB5238},27443.4630857551,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,352,US,2.576,2.191,3557,34,1477,41.52,139,9.41,140,9.48,127,8.6,126,8.53,102,6.91,109,7.38,106,7.18,105,7.11,96,6.5,64,4.33,78,5.28,63,4.27,68,4.6,2080,58.48,124,5.96,125,6.01,138,6.63,131,6.3,140,6.73,159,7.64,164,7.88,161,7.74,140,6.73,107,5.14,116,5.58,110,5.29,125,6.01,1473,423,28.72,1050,71.28,1556,83,5.33,24,0.67,3380,95.02,6,0.17,14,0.39,1,0.03,49,1.38,65,1.83,9.46,40.17,2.7,12.51,14.14,16.17,3,2.41,19.19,41753,211538,34,224,11.69,75,3.91,462,24.11,513,26.77,62,3.24,0,0,137,7.15,414,21.61,14.1,1.39,1.04,0,11.77,62.94,8.82,17553150.2597656,27443.4630857551
232,, ,Fairburn Tell,Neighborhood, ,0,,, ,175.54,0.27, ,P, ,,GIS,2022/05/24 00:00:00+00,{02409C9B-8B41-4B5F-9AA7-93667B720023},15748.2602411228,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,353,US,2.576,2.191,76,36.2,37,48.68,2,5.41,2,5.41,3,8.11,4,10.81,3,8.11,2,5.41,2,5.41,3,8.11,2,5.41,2,5.41,2,5.41,2,5.41,2,5.41,39,51.32,2,5.13,2,5.13,2,5.13,4,10.26,2,5.13,2,5.13,2,5.13,3,7.69,2,5.13,3,7.69,2,5.13,2,5.13,2,5.13,38,28,73.68,10,26.32,38,0,0,1,1.32,68,89.47,0,0,0,0,0,0,1,1.32,4,5.26,0,48.94,0,10.64,36.17,0,4.26,2,52.63,80356,287500,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100,0,0,25,0,0,87.5,0,7646479.87939453,15748.2602411228
233,, ,Princeton Lakes,Neighborhood, ,0,,, ,477.17,0.75, ,P, ,,GIS,2022/05/24 00:00:00+00,{3D099D6C-FBA5-41A6-96A3-B7B8A98C93A2},22102.0310545666,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,354,US,2.576,2.191,2431,34.7,1171,48.17,76,6.49,80,6.83,91,7.77,95,8.11,85,7.26,95,8.11,111,9.48,93,7.94,81,6.92,86,7.34,98,8.37,67,5.72,39,3.33,1260,51.83,57,4.52,59,4.68,78,6.19,86,6.83,84,6.67,116,9.21,115,9.13,90,7.14,99,7.86,119,9.44,104,8.25,71,5.63,55,4.37,1108,510,46.03,598,53.97,1178,70,5.94,47,1.93,2214,91.07,35,1.44,3,0.12,1,0.04,35,1.44,90,3.7,2.38,12.81,0.24,4.45,19.89,31.36,24.04,2.19,24.91,80948,339020,34.7,131,11.22,140,11.99,133,11.39,20,1.71,33,2.83,0,0,133,11.39,578,49.49,17.33,2.6,0,0,4,73.05,3.09,20785489.1455078,22102.0310545666
234,, ,Wesley Battle,Neighborhood, ,0,,, ,198.75,0.31,West Peachtree Battle,C, ,,GIS,2022/05/24 00:00:00+00,{23FE8E04-BE1F-451E-AA9C-DBCC949D854A},13854.6967315548,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,355,US,2.576,2.191,414,43,210,50.72,12,5.71,17,8.1,20,9.52,18,8.57,12,5.71,8,3.81,3,1.43,7,3.33,13,6.19,18,8.57,19,9.05,16,7.62,12,5.71,204,49.28,9,4.41,13,6.37,18,8.82,17,8.33,13,6.37,7,3.43,6,2.94,8,3.92,17,8.33,16,7.84,18,8.82,15,7.35,12,5.88,141,134,95.04,7,4.96,141,0,0,344,83.09,15,3.62,19,4.59,1,0.24,0,0,6,1.45,22,5.31,0,3.79,0,4.17,3.03,35.61,53.03,2.94,0,200001,1353448,43,0,0,0,0,0,0,0,0,0,0,0,0,5,3.27,148,96.73,11.17,0,3.91,0,0,82.12,2.23,8657659.68261719,13854.6967315548
235,, ,Virginia Highland,Neighborhood, ,0,,, ,670.98,1.05,Virginia-Highland,F, ,,GIS,2022/05/24 00:00:00+00,{3457E2EB-86D1-4E12-B2B0-194AD6A4FFC5},25037.2232417404,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,356,US,2.576,2.191,8765,34.8,4416,50.38,212,4.8,214,4.85,211,4.78,154,3.49,213,4.82,434,9.83,651,14.74,448,10.14,361,8.17,297,6.73,317,7.18,269,6.09,222,5.03,4349,49.62,224,5.15,215,4.94,178,4.09,143,3.29,296,6.81,598,13.75,682,15.68,378,8.69,315,7.24,267,6.14,247,5.68,223,5.13,190,4.37,4492,2414,53.74,2078,46.26,4841,349,7.21,6809,77.68,491,5.6,427,4.87,22,0.25,1,0.01,353,4.03,721,8.23,2.65,5.41,1.13,7.41,1.55,41.22,40.28,1.95,6.9,107404,782623,34.8,519,10.2,310,6.09,861,16.92,389,7.64,367,7.21,99,1.95,203,3.99,2341,46,26.72,1.61,4.16,1.49,1.98,60.82,2.73,29227604.8623047,25037.2232417404
236,, ,North Buckhead,Neighborhood, ,0,,, ,1707.15,2.67,North Buckhead,B, ,,GIS,2022/05/24 00:00:00+00,{7E60A8ED-6BFF-4DBB-A36F-404E7699552B},37214.5053677587,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,357,US,2.576,2.191,13991,36.1,6955,49.71,231,3.32,236,3.39,277,3.98,256,3.68,598,8.6,941,13.53,847,12.18,553,7.95,463,6.66,411,5.91,442,6.36,435,6.25,370,5.32,7036,50.29,262,3.72,259,3.68,289,4.11,265,3.77,654,9.3,835,11.87,795,11.3,553,7.86,484,6.88,438,6.23,442,6.28,416,5.91,319,4.53,7932,3594,45.31,4338,54.69,9178,1246,13.58,9486,67.8,1805,12.9,1267,9.06,26,0.19,1,0.01,287,2.05,934,6.68,0.34,2.52,0.48,6.34,2.44,51.18,35.36,1.76,10.41,137348,775354,36.1,4248,56.06,464,6.12,155,2.05,55,0.73,176,2.32,0,0,665,8.78,1816,23.96,22.9,0.57,6.47,0.34,1.84,62.77,0.99,74363200.3393555,37214.5053677587
237,, ,Lake Claire,Neighborhood, ,0,,, ,315.31,0.49,Lake Claire,N, ,,GIS,2022/05/24 00:00:00+00,{DF0CE86A-DAEC-4969-A76C-5F19B399E078},18778.0049540882,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,358,US,2.576,2.191,3186,40.1,1547,48.56,113,7.3,111,7.18,130,8.4,100,6.46,74,4.78,42,2.71,76,4.91,126,8.14,142,9.18,149,9.63,125,8.08,108,6.98,92,5.95,1639,51.44,104,6.35,121,7.38,118,7.2,105,6.41,63,3.84,63,3.84,103,6.28,144,8.79,165,10.07,162,9.88,121,7.38,97,5.92,89,5.43,1215,1019,83.87,196,16.13,1274,59,4.63,2605,81.76,158,4.96,98,3.08,5,0.16,0,0,48,1.51,173,5.43,0.09,5.53,0.7,5.91,3.35,33.67,50.74,2.62,6.39,177494,710833,40.1,9,0.84,14,1.3,0,0,0,0,99,9.23,45,4.19,79,7.36,828,77.17,34.27,0.59,2.09,1.64,2.75,54.22,4.45,13734893.2927246,18778.0049540882
238,, ,Kirkwood,Neighborhood, ,0,,, ,970.45,1.52,Kirkwood,O, ,,GIS,2022/05/24 00:00:00+00,{436FDDF3-98C5-4CDE-87AF-8E69D07F9B7C},36633.6798646846,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,359,US,2.576,2.191,7445,37.3,3600,48.35,253,7.03,250,6.94,148,4.11,115,3.19,155,4.31,243,6.75,399,11.08,509,14.14,390,10.83,284,7.89,258,7.17,190,5.28,131,3.64,3845,51.65,261,6.79,245,6.37,168,4.37,106,2.76,159,4.14,303,7.88,442,11.5,536,13.94,408,10.61,275,7.15,233,6.06,169,4.4,152,3.95,3362,2064,61.39,1298,38.61,3668,306,8.34,4424,59.42,2063,27.71,218,2.93,28,0.38,1,0.01,107,1.44,412,5.53,3.94,7.59,1.04,8.65,11,35.2,32.12,2.21,12.76,123730,541712,37.3,480,13.46,116,3.25,60,1.68,114,3.2,382,10.72,98,2.75,91,2.55,2223,62.36,28.08,0.67,0.09,2.12,6.09,59.11,3.81,42272722.8234863,36633.6798646846
239,, ,Mt. Paran/Northside,Neighborhood, ,0,,, ,1368.12,2.14,Mount Paran Northside,A, ,,GIS,2022/05/24 00:00:00+00,{B6BF879A-7760-427B-ACFE-73618A4A16AC},46168.6964187809,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,360,US,2.576,2.191,1776,43.1,884,49.77,42,4.75,58,6.56,65,7.35,63,7.13,63,7.13,37,4.19,42,4.75,36,4.07,57,6.45,68,7.69,75,8.48,66,7.47,64,7.24,892,50.23,38,4.26,56,6.28,78,8.74,59,6.61,56,6.28,35,3.92,36,4.04,48,5.38,69,7.74,63,7.06,74,8.3,65,7.29,50,5.61,579,490,84.63,89,15.37,631,52,8.24,1364,76.8,127,7.15,126,7.09,7,0.39,0,0,23,1.3,101,5.69,0.17,1.33,0,10.25,2.33,44.08,41.83,3.07,2.72,200001,1661458,43.1,48,7.17,25,3.74,11,1.64,17,2.54,4,0.6,2,0.3,18,2.69,544,81.32,18.1,1.16,0.23,0,0,78.54,0.93,59594896.2172852,46168.6964187809
240,, ,East Chastain Park,Neighborhood, ,0,,, ,349.32,0.55,East Chastain Park,B, ,,GIS,2022/05/24 00:00:00+00,{43309B10-3864-48F9-BE5D-E6F425FFCA6A},19531.7693156811,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,361,US,2.576,2.191,2591,34.6,1256,48.48,30,2.39,37,2.95,70,5.57,75,5.97,79,6.29,177,14.09,188,14.97,120,9.55,72,5.73,73,5.81,80,6.37,85,6.77,52,4.14,1335,51.52,47,3.52,46,3.45,65,4.87,72,5.39,108,8.09,171,12.81,161,12.06,108,8.09,83,6.22,82,6.14,90,6.74,83,6.22,59,4.42,1429,805,56.33,624,43.67,1482,53,3.58,1993,76.92,191,7.37,169,6.52,0,0,0,0,45,1.74,141,5.44,0.05,1.48,0.36,10.95,6.47,45.64,35,1.81,2.34,128118,959385,34.6,179,13.39,275,20.57,22,1.65,147,10.99,105,7.85,0,0,166,12.42,444,33.21,14.75,0,0,0,0,73.6,10.54,15216114.6645508,19531.7693156811
241,, ,The Villages at East Lake,Neighborhood, ,0,,, ,187.26,0.29,East Lake Meadows,O, ,,GIS,2022/11/08 00:00:00+00,{64F7E230-0B97-4A6E-9870-3E6B6C10369B},15563.8263063643,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,365,US,2.576,2.191,1665,37,741,44.5,52,7.02,52,7.02,53,7.15,53,7.15,39,5.26,47,6.34,70,9.45,65,8.77,48,6.48,46,6.21,42,5.67,26,3.51,40,5.4,924,55.5,48,5.19,50,5.41,57,6.17,42,4.55,43,4.65,86,9.31,82,8.87,84,9.09,69,7.47,58,6.28,47,5.09,46,4.98,45,4.87,690,176,25.51,514,74.49,789,99,12.55,306,18.38,1251,75.14,21,1.26,0,0,0,0,14,0.84,45,2.7,4.59,36.45,1.53,11.21,13.68,8.75,16.91,2.41,26.74,27863,551250,37,117,22.29,18,3.43,68,12.95,24,4.57,10,1.9,13,2.48,2,0.38,272,51.81,27.16,0,0,0.49,7.41,43.21,4.69,8101093.75463867,15563.8263063643
242,, ,Peachtree Heights East,Neighborhood, ,0,,, ,133.22,0.21,Peachtree Heights East,B, ,,GIS,2022/05/24 00:00:00+00,{7040B465-59F1-4D32-BB1A-6340CCAB5471},9738.43889919015,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,366,US,2.576,2.191,1192,57.3,588,49.33,27,4.59,27,4.59,21,3.57,17,2.89,19,3.23,31,5.27,19,3.23,32,5.44,34,5.78,31,5.27,29,4.93,55,9.35,52,8.84,604,50.67,17,2.81,17,2.81,18,2.98,19,3.15,22,3.64,14,2.32,31,5.13,24,3.97,41,6.79,32,5.3,30,4.97,41,6.79,47,7.78,618,549,88.83,69,11.17,655,37,5.65,1075,90.18,12,1.01,18,1.51,2,0.17,0,0,8,0.67,50,4.19,1.52,1.92,0,4.45,5.36,33.81,52.94,1.93,4.06,200001,902841,57.3,226,31.74,61,8.57,0,0,0,0,0,0,0,0,142,19.94,283,39.75,15.07,7.53,0,0,10.55,66.85,0,5803162.14892578,9738.43889919015
243,, ,Mt. Gilead Woods,Neighborhood, ,0,,, ,35.59,0.06,Mt. Gilead Woods,P, ,,GIS,2022/05/24 00:00:00+00,{0B7F1854-18A6-42CD-BDA4-CF6119EFD4D5},5341.89114069128,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,367,US,2.576,2.191,76,40.8,35,46.05,3,8.57,3,8.57,2,5.71,3,8.57,1,2.86,2,5.71,2,5.71,3,8.57,3,8.57,2,5.71,2,5.71,2,5.71,1,2.86,41,53.95,2,4.88,2,4.88,3,7.32,2,4.88,2,4.88,2,4.88,3,7.32,2,4.88,3,7.32,3,7.32,3,7.32,2,4.88,3,7.32,27,20,74.07,7,25.93,27,0,0,1,1.32,74,97.37,0,0,0,0,0,0,1,1.32,1,1.32,0,26.42,1.89,20.75,7.55,26.42,15.09,2.81,7.41,54639,109375,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,100,10.64,0,0,0,0,89.36,0,1550308.90380859,5341.89114069128
244,, ,Meadowbrook Forest,Neighborhood, ,0,,, ,70.85,0.11,Meadowbrook Forest,P, ,,GIS,2022/05/24 00:00:00+00,{6FE32BA0-9C9E-496F-BF73-9DBB21427BAB},7538.81901143232,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",0,368,US,2.576,2.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086026.57055664,7538.81901143232
245,, ,Niskey Cove,Neighborhood, ,0,,, ,52.5,0.08,Niskey Cove,P, ,,GIS,2022/05/24 00:00:00+00,{C72B1769-93B6-42BA-AB9C-C7EEC486B46C},8814.79279397972,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",0,369,US,2.576,2.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286925.86743164,8814.79279397972
246,, ,Oakcliff,Neighborhood, ,0,,, ,66.96,0.1,Oakcliff,H, ,,GIS,2022/05/24 00:00:00+00,{B4963201-5EE9-4D7C-A2EE-E8CCDA782740},6926.38390120484,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,370,US,2.576,2.191,315,36.4,146,46.35,11,7.53,11,7.53,11,7.53,12,8.22,13,8.9,7,4.79,10,6.85,10,6.85,9,6.16,6,4.11,8,5.48,7,4.79,9,6.16,169,53.65,9,5.33,10,5.92,13,7.69,13,7.69,12,7.1,10,5.92,10,5.92,11,6.51,11,6.51,10,5.92,10,5.92,6,3.55,9,5.33,130,40,30.77,90,69.23,147,17,11.56,3,0.95,294,93.33,0,0,3,0.95,0,0,11,3.49,15,4.76,39.2,29.15,5.03,10.55,3.52,5.03,7.04,2.42,30.23,40762,166667,36.4,22,13.5,0,0,23,14.11,14,8.59,9,5.52,3,1.84,0,0,93,57.06,0,0,1.26,0,71.07,20.75,6.29,2916579.07080078,6926.38390120484
247,, ,Just Us,Neighborhood, ,0,,, ,17.69,0.03,Just Us,T, ,,GIS,2022/05/24 00:00:00+00,{1C57E7B0-9F92-477D-9DF9-98CE4C268F94},3760.1274539682,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,371,US,2.576,2.191,26,38.8,13,50,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,13,50,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,14,7,50,7,50,14,0,0,1,3.85,23,88.46,0,0,0,0,0,0,1,3.85,1,3.85,16.67,27.78,0,11.11,5.56,22.22,16.67,1.86,23.08,60825,375000,38.8,0,0,0,0,0,0,0,0,0,0,1,8.33,1,8.33,10,83.33,35.71,21.43,0,0,21.43,21.43,7.14,770378.341796875,3760.1274539682
248,, ,Bush Mountain,Neighborhood, ,0,,, ,49.8,0.08,Bush Mountain,S, ,,GIS,2022/05/24 00:00:00+00,{50462634-1A5E-4D72-9509-06DBB9EEA0FA},7795.08608584368,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,372,US,2.576,2.191,410,37.8,194,47.32,11,5.67,8,4.12,13,6.7,12,6.19,12,6.19,13,6.7,22,11.34,18,9.28,16,8.25,9,4.64,10,5.15,11,5.67,9,4.64,216,52.68,6,2.78,11,5.09,10,4.63,9,4.17,15,6.94,16,7.41,24,11.11,20,9.26,11,5.09,11,5.09,11,5.09,9,4.17,13,6.02,154,103,66.88,51,33.12,191,37,19.37,41,10,344,83.9,3,0.73,1,0.24,0,0,6,1.46,12,2.93,1,32,8.67,15,3.67,15.67,18.67,2.66,24.31,44861,433750,37.8,0,0,0,0,0,0,0,0,0,0,0,0,9,4.97,172,95.03,13.33,0,7.41,0,9.63,62.22,6.67,2169448.6184082,7795.08608584369
249,, ,Briar Glen,Neighborhood, ,0,,, ,66.55,0.1,Briar Glen,P, ,,GIS,2022/05/24 00:00:00+00,{114318E1-DE48-43AA-853B-1708CAB5607F},8633.69822234772,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,373,US,2.576,2.191,560,41.6,257,45.89,19,7.39,20,7.78,15,5.84,24,9.34,11,4.28,12,4.67,16,6.23,20,7.78,21,8.17,18,7,14,5.45,14,5.45,11,4.28,303,54.11,14,4.62,16,5.28,19,6.27,17,5.61,18,5.94,16,5.28,18,5.94,12,3.96,20,6.6,20,6.6,18,5.94,17,5.61,20,6.6,240,174,72.5,66,27.5,258,18,6.98,5,0.89,545,97.32,0,0,0,0,0,0,4,0.71,6,1.07,0,26.1,2.07,19.9,7.75,26.61,16.02,2.33,6.2,56209,115074,41.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,100,9.77,0,0,0,0,90.23,0,2898718.32397461,8633.69822234772
250,, ,Fairburn,Neighborhood, ,0,,, ,114.84,0.18,Fairburn Avenue,P, ,,GIS,2022/05/24 00:00:00+00,{670CCF24-29C4-4455-B6B0-22F130488D42},10200.7417857386,"BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints",1,374,US,2.576,2.191,314,35,147,46.82,10,6.8,10,6.8,13,8.84,14,9.52,11,7.48,9,6.12,11,7.48,10,6.8,6,4.08,7,4.76,5,3.4,9,6.12,8,5.44,167,53.18,11,6.59,11,6.59,12,7.19,15,8.98,11,6.59,9,5.39,10,5.99,11,6.59,12,7.19,10,5.99,7,4.19,7,4.19,8,4.79,130,87,66.92,43,33.08,141,11,7.8,4,1.27,297,94.59,0,0,0,0,0,0,2,0.64,7,2.23,14.21,47.21,12.18,11.17,9.14,0,6.09,2.42,10.1,54938,245000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,73.77,24.79,0,1.65,0,7.44,66.12,0,5002626.47387695,10200.7417857386
